id,x_pixel,y_pixel,z_normalized,z_depth,class
0,494,239,9.15862301553716e-07,9833,1
1,487,204,-0.0387003719806671,0,1
2,462,180,-0.0723989978432655,0,1
3,434,169,-0.0870742723345756,5668,1
4,410,159,-0.0988987013697624,0,1
5,449,204,-0.1656854450702667,4685,1
6,410,169,-0.1846517324447631,0,1
7,399,142,-0.1607870757579803,5873,1
8,398,127,-0.135260596871376,5676,1
9,435,228,-0.1426481455564499,3694,1
10,390,187,-0.1667566448450088,0,1
11,384,157,-0.1332640200853347,5592,1
12,387,140,-0.1015950143337249,5712,1
13,422,241,-0.1119756698608398,3597,1
14,383,200,-0.1246878877282142,3412,1
15,382,173,-0.0937713682651519,5552,1
16,386,157,-0.0678536668419838,5618,1
17,413,249,-0.0815111100673675,3592,1
18,390,213,-0.085798405110836,3381,1
19,389,193,-0.0699059963226318,3686,1
20,391,179,-0.0542289838194847,5615,1
0,495,270,8.318158961628797e-07,9608,1
1,507,232,-0.0386502593755722,9968,1
2,492,201,-0.0769633576273918,10221,1
3,467,184,-0.1001966148614883,0,1
4,447,169,-0.1233075857162475,5734,1
5,481,230,-0.1616918593645095,0,1
6,448,183,-0.2035575807094574,0,1
7,435,152,-0.2073159217834472,5868,1
8,428,130,-0.2016452103853225,6096,1
9,457,250,-0.1483168601989746,0,1
10,425,195,-0.1895735412836074,0,1
11,417,160,-0.176612451672554,0,1
12,417,138,-0.1608881503343582,6055,1
13,436,260,-0.1300586014986038,3725,1
14,409,207,-0.1572302430868148,0,1
15,406,178,-0.1415636837482452,0,1
16,408,159,-0.125681534409523,0,1
17,422,263,-0.1125232651829719,3610,1
18,404,221,-0.1278644949197769,3292,1
19,406,198,-0.1207612156867981,0,1
20,411,184,-0.1117718517780304,0,1
0,301,297,2.881078557948058e-07,0,1
1,274,277,-0.0751296281814575,2641,1
2,262,260,-0.1431129276752472,2592,1
3,263,255,-0.1907819956541061,2589,1
4,266,243,-0.2391214668750763,2584,1
5,262,298,-0.2262072116136551,2695,1
6,271,257,-0.2949366867542267,2604,1
7,280,221,-0.3267468512058258,2658,1
8,287,195,-0.3473787009716034,0,1
9,289,312,-0.2099429070949554,0,1
10,301,267,-0.307468056678772,0,1
11,303,228,-0.345559149980545,0,1
12,305,200,-0.3684219717979431,6579,1
13,313,318,-0.1853411495685577,6340,1
14,318,272,-0.2606031894683838,0,1
15,317,233,-0.2707675397396087,0,1
16,314,205,-0.2712723016738891,6646,1
17,334,314,-0.1616424471139907,6420,1
18,334,273,-0.2048990130424499,0,1
19,327,246,-0.2081910520792007,0,1
20,322,224,-0.2094778567552566,0,1
0,284,300,3.395253145299648e-07,2809,1
1,260,281,-0.0736815631389617,2586,1
2,255,267,-0.1404406279325485,2561,1
3,259,261,-0.1884149610996246,2558,1
4,261,248,-0.235669195652008,2546,1
5,268,281,-0.2149983346462249,2622,1
6,281,244,-0.2858776748180389,2623,1
7,287,214,-0.319463849067688,0,1
8,290,190,-0.3416014611721039,0,1
9,295,292,-0.1988419443368911,2940,1
10,304,264,-0.3019813299179077,0,1
11,303,243,-0.3446891009807586,0,1
12,303,225,-0.3682771921157837,0,1
13,315,302,-0.1745185554027557,0,1
14,311,287,-0.2476074248552322,0,1
15,303,265,-0.2515716850757599,0,1
16,298,242,-0.2474615424871444,0,1
17,330,307,-0.1521716117858886,6447,1
18,323,293,-0.1962762922048568,0,1
19,310,277,-0.1988894939422607,0,1
20,305,258,-0.1975263655185699,0,1
0,333,353,8.388133210246451e-07,6782,1
1,358,339,-0.0794709548354148,0,1
2,367,311,-0.1356676965951919,0,1
3,367,272,-0.1775561422109604,0,1
4,357,239,-0.2180196642875671,0,1
5,354,356,-0.1591843515634536,8215,1
6,356,285,-0.2178328335285186,0,1
7,358,237,-0.2495386898517608,0,1
8,360,198,-0.270024836063385,5871,1
9,334,362,-0.1417194157838821,6747,1
10,339,287,-0.2017022222280502,0,1
11,343,233,-0.2207797914743423,0,1
12,345,194,-0.2339461296796798,5621,1
13,316,354,-0.1264644116163253,6544,1
14,321,279,-0.1827655434608459,2502,1
15,328,230,-0.1950570940971374,2522,1
16,333,195,-0.1989919990301132,5491,1
17,301,333,-0.116240493953228,2564,1
18,306,271,-0.1576996594667434,2494,1
19,318,234,-0.1687948703765869,2524,1
20,325,206,-0.1740052551031112,5424,1
0,337,379,2.0323963667578937e-07,6630,1
1,361,355,-0.0920552536845207,0,1
2,365,335,-0.1566490978002548,0,1
3,352,305,-0.2019568830728531,0,1
4,330,278,-0.2446945756673813,0,1
5,355,378,-0.2003473341464996,8069,1
6,348,320,-0.2689856886863708,0,1
7,347,276,-0.2991788387298584,0,1
8,345,246,-0.3162221908569336,0,1
9,328,386,-0.1766907721757888,6452,1
10,332,318,-0.2484668642282486,2584,1
11,339,267,-0.2632286846637726,0,1
12,341,235,-0.2708550989627838,0,1
13,304,381,-0.1538614183664322,6316,1
14,310,315,-0.2159961462020874,2560,1
15,316,269,-0.2226139903068542,2560,1
16,322,240,-0.2220746427774429,0,1
17,283,365,-0.136899784207344,6208,1
18,290,310,-0.1800477802753448,2537,1
19,301,279,-0.1901964396238327,2555,1
20,308,259,-0.1946167051792144,2561,1
0,301,377,1.0989425902607765e-07,0,1
1,272,363,-0.0375479124486446,2842,1
2,262,347,-0.0725680738687515,2755,1
3,268,326,-0.1041462570428848,2728,1
4,290,314,-0.1372342556715011,2762,1
5,249,406,-0.0775156468152999,4990,1
6,270,365,-0.1289201080799102,2839,1
7,285,337,-0.1617574691772461,2784,1
8,297,315,-0.1791508197784423,2806,1
9,281,413,-0.0796305760741233,4841,1
10,302,381,-0.127367302775383,4926,1
11,311,346,-0.142313465476036,0,1
12,317,320,-0.1479234844446182,0,1
13,313,410,-0.0843040868639946,4839,1
14,329,374,-0.1294358372688293,4900,1
15,332,341,-0.1309584379196167,5000,1
16,332,319,-0.1241035833954811,0,1
17,337,399,-0.0916947573423385,4891,1
18,347,368,-0.1238937526941299,4917,1
19,344,343,-0.1242760419845581,4978,1
20,340,326,-0.119009681046009,4991,1
0,327,363,6.050051410966262e-07,6628,1
1,345,349,-0.0726260989904403,8268,1
2,349,326,-0.1232091262936592,0,1
3,342,288,-0.1616277992725372,0,1
4,329,255,-0.1979307234287262,0,1
5,326,364,-0.134267196059227,6604,1
6,323,295,-0.1905368715524673,0,1
7,323,250,-0.2221884429454803,0,1
8,321,214,-0.2418309301137924,0,1
9,307,369,-0.1179681494832038,6412,1
10,316,297,-0.1736985594034195,2658,1
11,323,246,-0.1888875514268875,0,1
12,326,212,-0.1973653584718704,5502,1
13,293,360,-0.1047596484422683,6310,1
14,307,288,-0.1542426645755767,2648,1
15,318,246,-0.1589094251394271,0,1
16,322,219,-0.156768798828125,0,1
17,282,340,-0.0973211303353309,2712,1
18,294,281,-0.1304654628038406,2646,1
19,306,252,-0.1354053616523742,2676,1
20,313,234,-0.1352863758802414,0,1
0,412,385,1.0220423973805737e-06,0,1
1,422,363,-0.1087246537208557,0,1
2,413,350,-0.1855503916740417,0,1
3,394,331,-0.2394809871912002,0,1
4,366,318,-0.2909706532955169,2849,1
5,413,402,-0.2345320582389831,8318,1
6,387,368,-0.3181022405624389,0,1
7,370,331,-0.3571640849113464,2757,1
8,356,303,-0.3819393217563629,2857,1
9,391,415,-0.2095771729946136,0,1
10,364,383,-0.310102254152298,2570,1
11,346,336,-0.3521282970905304,2412,1
12,330,302,-0.3790210485458374,0,1
13,369,413,-0.1839833706617355,4904,1
14,347,375,-0.2729290425777435,2532,1
15,333,332,-0.3029745221138,2378,1
16,324,303,-0.3179154694080353,2370,1
17,348,403,-0.1626590341329574,4734,1
18,332,369,-0.2297200113534927,2458,1
19,327,332,-0.2572917938232422,2373,1
20,321,307,-0.2742838859558105,2369,1
0,275,264,-3.347315384871763e-07,3746,1
1,264,227,-0.027771083638072,3436,1
2,280,190,-0.0497401133179664,3492,1
3,305,168,-0.0611756928265094,3614,1
4,325,159,-0.0715707316994667,0,1
5,292,219,-0.1048715263605117,3466,1
6,322,164,-0.1282866299152374,0,1
7,330,135,-0.1275908499956131,6114,1
8,335,115,-0.1237824484705925,6084,1
9,315,239,-0.0964327082037925,3621,1
10,349,176,-0.1227215602993965,5765,1
11,349,144,-0.1147892698645591,5914,1
12,345,125,-0.1057250350713729,5922,1
13,333,251,-0.0840778574347496,5066,1
14,359,192,-0.102973572909832,5556,1
15,353,165,-0.0889560729265213,5844,1
16,346,153,-0.0756802409887313,5916,1
17,346,257,-0.0722263008356094,5015,1
18,362,209,-0.0829737409949302,5348,1
19,355,188,-0.0732883736491203,5636,1
20,348,180,-0.0636151507496833,5738,1
0,248,263,-1.052877109941619e-07,3060,1
1,226,232,-0.0472897104918956,2899,1
2,221,206,-0.0891553685069084,3112,1
3,237,183,-0.1256225109100341,4961,1
4,259,167,-0.1634133458137512,0,1
5,227,264,-0.1134835258126258,3011,1
6,257,214,-0.1662097424268722,2870,1
7,280,177,-0.1983042955398559,2796,1
8,294,154,-0.215855211019516,4693,1
9,257,279,-0.1112124696373939,3183,1
10,284,220,-0.159588947892189,2965,1
11,303,178,-0.1697666347026825,2954,1
12,316,150,-0.1756034791469574,4634,1
13,281,283,-0.1091466024518013,4801,1
14,305,227,-0.1531571447849273,0,1
15,318,188,-0.1479991972446441,0,1
16,324,161,-0.1393817365169525,4652,1
17,301,278,-0.1111997216939926,4756,1
18,321,234,-0.1394507139921188,4664,1
19,326,204,-0.1337263733148574,4659,1
20,327,180,-0.1270952522754669,4617,1
0,466,333,1.637278330690606e-07,0,1
1,503,312,-0.0529488436877727,9206,1
2,522,293,-0.1188583374023437,9454,1
3,525,272,-0.1732004433870315,9756,1
4,518,250,-0.2290200442075729,10023,1
5,531,340,-0.1912164837121963,8930,1
6,532,297,-0.251064121723175,9401,1
7,531,260,-0.2706056833267212,9924,1
8,523,232,-0.2809193730354309,0,1
9,501,345,-0.1913279145956039,8817,1
10,508,307,-0.2613649666309356,9286,1
11,507,263,-0.2741028070449829,9778,1
12,504,231,-0.2834846675395965,10223,1
13,475,342,-0.1870175898075103,8836,1
14,482,307,-0.2425311803817749,0,1
15,487,266,-0.2433300167322158,0,1
16,488,240,-0.2440560609102249,0,1
17,456,332,-0.1844952851533889,0,1
18,462,304,-0.2263631671667099,0,1
19,468,275,-0.2344968616962433,0,1
20,471,255,-0.2414053231477737,0,1
0,362,254,7.235694852170127e-07,4363,1
1,387,219,-0.0207819528877735,5586,1
2,384,172,-0.0317684821784496,5424,1
3,363,140,-0.0346777364611625,5254,1
4,342,125,-0.0361424051225185,5148,1
5,351,172,-0.0522662885487079,5176,1
6,351,118,-0.0598074942827224,5215,1
7,352,92,-0.0585236512124538,5314,1
8,351,73,-0.055950678884983,0,1
9,320,179,-0.0435337387025356,3574,1
10,325,119,-0.0491282567381858,0,1
11,332,89,-0.0457894429564476,5294,1
12,336,70,-0.0427159778773784,0,1
13,299,184,-0.0334474928677082,3616,1
14,305,128,-0.0365609116852283,3849,1
15,317,102,-0.0393437035381794,5201,1
16,325,83,-0.0423515923321247,5342,1
17,290,187,-0.0238224957138299,3614,1
18,304,147,-0.0267274864017963,3767,1
19,318,136,-0.0273304395377635,3779,1
20,327,127,-0.0278610400855541,0,1
0,368,194,1.363453634439793e-07,0,1
1,397,215,-0.0827461406588554,9233,1
2,404,236,-0.1460195481777191,9070,1
3,398,252,-0.1867119669914245,0,1
4,390,265,-0.22393599152565,6422,1
5,387,222,-0.2214622944593429,0,1
6,397,272,-0.2791055142879486,6379,1
7,393,274,-0.2837878763675689,6167,1
8,385,264,-0.2798300087451935,6369,1
9,358,221,-0.1965017914772033,0,1
10,367,285,-0.2614110708236694,0,1
11,369,283,-0.252370685338974,0,1
12,366,264,-0.2395499348640442,0,1
13,334,226,-0.1699922084808349,3075,1
14,341,284,-0.230024978518486,3457,1
15,352,283,-0.2177128195762634,3410,1
16,354,270,-0.2002597004175186,3273,1
17,315,236,-0.1464119255542755,3024,1
18,322,280,-0.1904119402170181,3211,1
19,332,281,-0.1921229809522628,3303,1
20,336,271,-0.1875482052564621,3200,1
0,288,278,-1.621604610591021e-07,2926,1
1,285,251,-0.0935604274272918,2852,1
2,298,233,-0.156781256198883,2806,1
3,320,216,-0.1950051635503769,2826,1
4,346,200,-0.2331860512495041,0,1
5,309,279,-0.2170143276453018,2959,1
6,337,242,-0.2724725008010864,2951,1
7,347,211,-0.287973403930664,0,1
8,355,189,-0.2934499084949493,5667,1
9,331,289,-0.1799403727054596,0,1
10,363,250,-0.2309644371271133,0,1
11,368,213,-0.2317746728658676,5717,1
12,368,188,-0.2309691458940506,5710,1
13,350,289,-0.1407282054424286,4929,1
14,378,249,-0.1872812807559967,5495,1
15,375,218,-0.1864629238843917,5792,1
16,371,200,-0.182361364364624,5675,1
17,365,283,-0.104931965470314,5099,1
18,380,252,-0.1406847089529037,5502,1
19,379,229,-0.1459035724401474,5726,1
20,374,216,-0.1462127864360809,5775,1
0,66,389,-1.263208133650551e-07,0,1
1,70,406,-0.0408088155090808,0,1
2,64,432,-0.0509612374007701,0,1
3,63,457,-0.0518518760800361,0,1
4,67,475,-0.0519778616726398,0,1
5,33,447,-0.0265826564282178,0,1
6,36,478,-0.0363516137003898,0,1
7,45,497,-0.0467843413352966,-1,1
8,53,509,-0.0523295402526855,-1,1
9,35,445,-0.0059675448574125,0,1
10,42,473,-0.0097086727619171,0,1
11,53,493,-0.017649907618761,-1,1
12,64,506,-0.0232733525335788,-1,1
13,41,444,0.0107992747798562,0,1
14,48,468,0.0027232228312641,0,1
15,58,486,-0.0090673128142952,-1,1
16,65,498,-0.0157612524926662,-1,1
17,49,441,0.0249000955373048,0,1
18,55,463,0.0161754190921783,0,1
19,62,477,0.0092267347499728,0,1
20,68,486,0.005809424445033,-1,1
0,341,243,2.359058299816752e-07,3613,2
1,364,242,-0.028343291953206,0,2
2,380,244,-0.0560949184000492,5999,2
3,384,257,-0.0815970078110694,5960,2
4,385,271,-0.1089146062731742,5818,2
5,367,202,-0.0661675408482551,0,2
6,380,192,-0.097170315682888,0,2
7,390,183,-0.1154267713427543,6703,2
8,397,171,-0.1292110681533813,0,2
9,341,199,-0.0705800279974937,3050,2
10,360,221,-0.1110305562615394,5903,2
11,371,247,-0.1214810982346534,5965,2
12,375,258,-0.124869130551815,5890,2
13,322,213,-0.0763266757130622,3481,2
14,338,234,-0.1173416227102279,3700,2
15,353,256,-0.1210367009043693,0,2
16,358,264,-0.1179295629262924,0,2
17,309,230,-0.0834471583366394,3390,2
18,308,236,-0.118053026497364,3341,2
19,302,235,-0.126016080379486,3348,2
20,292,229,-0.1279773712158203,3438,2
0,338,205,2.1849258757811185e-07,5885,2
1,330,219,-0.0274185575544834,0,2
2,324,239,-0.0612998642027378,2481,2
3,316,258,-0.0938067063689231,2763,2
4,300,278,-0.1278206557035446,2835,2
5,319,215,-0.0789777040481567,2917,2
6,327,258,-0.1184050738811492,3071,2
7,341,282,-0.1392213255167007,3161,2
8,350,294,-0.1517107635736465,0,2
9,336,209,-0.0834693759679794,5864,2
10,347,260,-0.1204344853758812,0,2
11,357,290,-0.1267623603343963,0,2
12,362,304,-0.1313262581825256,5372,2
13,354,210,-0.0886596068739891,5924,2
14,368,260,-0.1248363032937049,0,2
15,372,288,-0.1258054971694946,5529,2
16,372,300,-0.1231012493371963,5458,2
17,371,217,-0.0957766622304916,5914,2
18,385,260,-0.1167073175311088,5903,2
19,386,284,-0.1152898222208023,5712,2
20,385,296,-0.1134774461388588,5657,2
0,377,271,1.1060416937880293e-07,5831,2
1,335,291,-0.0178395621478557,3619,2
2,319,333,-0.0442453734576702,3430,2
3,325,374,-0.0609887763857841,5128,2
4,339,403,-0.0782295688986778,5060,2
5,330,305,-0.1107340008020401,3517,2
6,317,347,-0.1439962387084961,3416,2
7,307,378,-0.1561799645423889,5181,2
8,302,402,-0.1657329648733139,5170,2
9,360,306,-0.1108254864811897,3678,2
10,354,375,-0.1369743794202804,5124,2
11,350,367,-0.1256554424762725,5142,2
12,346,348,-0.1199434101581573,0,2
13,387,310,-0.107526421546936,5689,2
14,379,375,-0.1245526373386383,5169,2
15,371,365,-0.1081441044807434,5197,2
16,366,347,-0.0995016098022461,0,2
17,408,314,-0.1044489070773124,0,2
18,410,360,-0.1305276304483413,5564,2
19,408,378,-0.1390521675348281,5454,2
20,411,390,-0.1456158608198166,5473,2
0,374,316,-2.427007927963132e-07,4561,2
1,347,301,-0.0452690199017524,3309,2
2,325,276,-0.0741162002086639,3216,2
3,322,254,-0.1008793264627456,3177,2
4,340,236,-0.1240831837058067,2988,2
5,341,200,-0.0499681606888771,2804,2
6,334,152,-0.079040415585041,5416,2
7,328,124,-0.0924532264471054,5520,2
8,328,100,-0.1022521555423736,0,2
9,368,200,-0.0458768941462039,0,2
10,352,173,-0.093674749135971,5569,2
11,339,211,-0.1059745401144027,2804,2
12,335,239,-0.1059872731566429,3013,2
13,395,212,-0.0466989800333976,2808,2
14,388,185,-0.0974773988127708,5799,2
15,366,215,-0.0974566638469696,0,2
16,354,238,-0.0848113596439361,2984,2
17,422,228,-0.0507252775132656,0,2
18,452,201,-0.0886618718504905,0,2
19,473,186,-0.0990007147192955,10620,2
20,491,167,-0.1000840067863464,0,2
0,310,301,2.480761907008855e-07,0,2
1,335,304,-0.0102611538022756,0,2
2,352,304,-0.0277816113084554,4737,2
3,360,312,-0.0397567339241504,4709,2
4,355,324,-0.0514470711350441,4674,2
5,335,274,-0.0794612467288971,4942,2
6,350,285,-0.1072659939527511,4825,2
7,358,300,-0.1148597747087478,4744,2
8,362,309,-0.1160136461257934,4715,2
9,312,278,-0.0837120562791824,3231,2
10,331,334,-0.113656960427761,4651,2
11,343,360,-0.1152368336915969,4541,2
12,351,369,-0.1125259101390838,4516,2
13,292,290,-0.0841066986322403,3346,2
14,308,342,-0.1148606687784195,3361,2
15,321,359,-0.117665871977806,4537,2
16,331,359,-0.1132261380553245,4536,2
17,278,301,-0.0824275985360145,3324,2
18,284,329,-0.1053485944867134,3232,2
19,290,336,-0.1072110682725906,3313,2
20,293,334,-0.1051275581121444,3287,2
0,85,419,-8.359162251281306e-08,0,2
1,99,432,-0.0346555784344673,0,2
2,101,454,-0.0486534126102924,0,2
3,100,471,-0.0552691593766212,0,2
4,97,485,-0.0604426898062229,-1,2
5,67,470,-0.0370690673589706,0,2
6,72,497,-0.0499167330563068,-1,2
7,78,513,-0.0607774704694747,-1,2
8,83,524,-0.0673776939511299,-1,2
9,61,471,-0.0224929768592119,0,2
10,65,496,-0.0308121405541896,-1,2
11,71,514,-0.036388836801052,-1,2
12,77,526,-0.0407954975962638,-1,2
13,60,471,-0.0104995500296354,0,2
14,62,493,-0.0202454067766666,-1,2
15,68,509,-0.0256355591118335,-1,2
16,73,520,-0.0286132805049419,-1,2
17,61,469,-0.0010388848604634,0,2
18,61,489,-0.0103753898292779,-1,2
19,65,502,-0.0144654856994748,-1,2
20,68,512,-0.0163872372359037,-1,2
0,85,417,-1.1241964159580677e-07,0,2
1,98,431,-0.0301694814115762,0,2
2,98,455,-0.041272185742855,0,2
3,97,475,-0.0459754019975662,0,2
4,96,491,-0.0493059046566486,-1,2
5,68,466,-0.0296698696911335,0,2
6,71,492,-0.0409779138863086,-1,2
7,77,509,-0.0503966473042964,-1,2
8,82,519,-0.0556558296084404,-1,2
9,62,466,-0.0164975486695766,0,2
10,66,491,-0.0228770691901445,-1,2
11,72,509,-0.0272046085447073,-1,2
12,78,520,-0.0305337719619274,-1,2
13,61,466,-0.0058195809833705,0,2
14,63,488,-0.0147811509668827,-1,2
15,70,504,-0.0198109056800603,-1,2
16,74,514,-0.0221481416374444,-1,2
17,62,464,0.0028250454925,0,2
18,62,484,-0.0058602038770914,-1,2
19,66,498,-0.0091153318062424,-1,2
20,69,507,-0.010107253678143,-1,2
0,241,240,9.659398756411974e-07,2531,2
1,295,272,-0.079726718366146,2140,2
2,324,298,-0.166825532913208,4553,2
3,314,323,-0.2226938009262085,4449,2
4,278,339,-0.2722598910331726,4388,2
5,306,224,-0.3162587881088257,4805,2
6,324,258,-0.3999755382537842,0,2
7,338,288,-0.4088950157165527,0,2
8,347,304,-0.4081525802612304,4614,2
9,265,226,-0.2996692359447479,2565,2
10,268,293,-0.3590887486934662,2629,2
11,274,304,-0.2944989204406738,2623,2
12,283,300,-0.2469245344400406,2023,2
13,230,238,-0.2816724479198456,2534,2
14,236,308,-0.323503702878952,0,2
15,251,310,-0.2553682327270508,2481,2
16,263,298,-0.2091305255889892,2541,2
17,198,252,-0.2709870636463165,2550,2
18,192,286,-0.3308899402618408,2340,2
19,191,310,-0.3340567350387573,4734,2
20,187,325,-0.3315170109272003,4667,2
0,375,302,-1.9840807397031318e-07,4682,2
1,349,286,-0.0414839275181293,3315,2
2,328,253,-0.0684620290994644,3256,2
3,322,225,-0.0942021831870079,2923,2
4,340,204,-0.1169755831360817,3005,2
5,345,181,-0.0377989150583744,2909,2
6,337,134,-0.0683428198099136,5450,2
7,331,105,-0.0851008966565132,0,2
8,329,81,-0.0965808182954788,0,2
9,370,183,-0.0349263548851013,5847,2
10,361,149,-0.082955963909626,5730,2
11,345,181,-0.0984647423028945,2909,2
12,338,210,-0.0999774560332298,3026,2
13,395,195,-0.0370838344097137,0,2
14,395,159,-0.0834614858031272,6033,2
15,371,183,-0.0831671580672264,5878,2
16,356,205,-0.0710012689232826,3714,2
17,420,212,-0.0424991361796855,0,2
18,446,181,-0.0719128921627998,0,2
19,464,163,-0.0780956596136093,10957,2
20,481,142,-0.0776744708418846,0,2
0,266,131,5.556775022341753e-07,2698,2
1,329,146,-0.009245335124433,2387,2
2,371,172,-0.03996367380023,4794,2
3,377,200,-0.0717896744608879,4820,2
4,357,217,-0.1061169132590293,3079,2
5,357,95,-0.0923530682921409,4799,2
6,383,106,-0.1387580037117004,4817,2
7,409,113,-0.1647403985261917,4991,2
8,430,119,-0.1840377897024154,5473,2
9,325,89,-0.113771267235279,4859,2
10,356,162,-0.1641736477613449,2134,2
11,343,184,-0.1660790890455246,2438,2
12,331,181,-0.1629227846860885,2889,2
13,291,100,-0.1335981339216232,4864,2
14,319,170,-0.1717066615819931,2594,2
15,315,182,-0.1599521040916443,2581,2
16,310,167,-0.1488096266984939,2584,2
17,259,114,-0.1548747718334198,4802,2
18,264,156,-0.1848517507314682,2602,2
19,270,158,-0.1857047379016876,2595,2
20,274,143,-0.184587612748146,2656,2
0,384,242,1.8933080525584958e-07,0,2
1,340,264,-0.0200239345431327,3532,2
2,326,305,-0.0496696196496486,3306,2
3,335,348,-0.0711656287312507,5203,2
4,346,380,-0.0932466834783554,5123,2
5,333,269,-0.1071159914135932,3409,2
6,323,301,-0.1461319476366043,3304,2
7,311,329,-0.1664536595344543,3260,2
8,305,354,-0.1818127483129501,3336,2
9,364,270,-0.1091252267360687,0,2
10,357,337,-0.1432387381792068,5328,2
